NC_016839.1	2151	2759	pKPHS3	plus	hypothetical protein		11817900	protein-coding		YP_005220953.1	202	KPHS_p300050
NC_016839.1	2764	3285	pKPHS3	plus	hypothetical protein		11817901	protein-coding		YP_005220954.1	173	KPHS_p300060
NC_016839.1	3288	3809	pKPHS3	plus	hypothetical protein		11817902	protein-coding		YP_005220955.1	173	KPHS_p300070
NC_016839.1	3906	4379	pKPHS3	plus	hypothetical protein		11817903	protein-coding		YP_005220956.1	157	KPHS_p300080
NC_016839.1	4390	4683	pKPHS3	plus	hypothetical protein		11817904	protein-coding		YP_005220957.1	97	KPHS_p300090
NC_016839.1	4688	5542	pKPHS3	plus	hypothetical protein		11817905	protein-coding		YP_005220958.1	284	KPHS_p300100
NC_016839.1	5542	6501	pKPHS3	plus	peptidase		11817906	protein-coding		YP_005220959.1	319	KPHS_p300110
NC_016839.1	6517	7377	pKPHS3	plus	Protein-disulfide isomerase		11817755	protein-coding		YP_005220960.1	286	KPHS_p300120
NC_016839.1	7411	7839	pKPHS3	plus	putative lipoprotein		11817756	protein-coding		YP_005220961.1	142	KPHS_p300130
NC_016839.1	7896	8255	pKPHS3	plus	hypothetical protein		11817757	protein-coding		YP_005220962.1	119	KPHS_p300140
NC_016839.1	8255	8701	pKPHS3	plus	Fe3+-siderophore ABC transporter permease		11817758	protein-coding		YP_005220963.1	148	KPHS_p300150
NC_016839.1	8698	9216	pKPHS3	plus	formate-dependent nitrite reductase		11817759	protein-coding		YP_005220964.1	172	KPHS_p300160
NC_016839.1	9216	9446	pKPHS3	plus	hypothetical protein		11817760	protein-coding		YP_005220965.1	76	KPHS_p300170
NC_016839.1	9433	10290	pKPHS3	plus	hypothetical protein		11817761	protein-coding		YP_005220966.1	285	KPHS_p300180
NC_016839.1	10358	10504	pKPHS3	plus	hypothetical protein		11817762	protein-coding		YP_005220967.1	48	KPHS_p300190
NC_016839.1	10521	11048	pKPHS3	plus	SNase-like micrococcal nuclease		11817763	protein-coding		YP_005220968.1	175	KPHS_p300200
NC_016839.1	11106	11378	pKPHS3	plus	DNA-binding protein HU-beta		11817764	protein-coding		YP_005220969.1	90	KPHS_p300210
NC_016839.1	11466	11759	pKPHS3	plus	putative plasmid-like protein		11817765	protein-coding		YP_005220970.1	97	KPHS_p300220
NC_016839.1	11786	12088	pKPHS3	minus	Cro-like protein		11817766	protein-coding		YP_005220971.1	100	KPHS_p300230
NC_016839.1	12093	12443	pKPHS3	minus	hypothetical protein		11817767	protein-coding		YP_005220972.1	116	KPHS_p300240
NC_016839.1	12606	13154	pKPHS3	plus	transcriptional regulator		11817768	protein-coding		YP_005220973.1	182	KPHS_p300250
NC_016839.1	13276	13467	pKPHS3	minus	hypothetical protein		11817769	protein-coding		YP_005220974.1	63	KPHS_p300270
NC_016839.1	13495	13689	pKPHS3	plus	hypothetical protein		11817770	protein-coding		YP_005220975.1	64	KPHS_p300260
NC_016839.1	13700	14071	pKPHS3	plus	hypothetical protein		11817771	protein-coding		YP_005220976.1	123	KPHS_p300280
NC_016839.1	14064	14534	pKPHS3	plus	hypothetical protein		11817772	protein-coding		YP_005220977.1	156	KPHS_p300290
NC_016839.1	14549	14884	pKPHS3	minus	hypothetical protein		11817773	protein-coding		YP_005220978.1	111	KPHS_p300300
NC_016839.1	14981	15469	pKPHS3	plus	hypothetical protein		11817774	protein-coding		YP_005220979.1	162	KPHS_p300310
NC_016839.1	15472	15969	pKPHS3	plus	hypothetical protein		11817775	protein-coding		YP_005220980.1	165	KPHS_p300320
NC_016839.1	16166	16336	pKPHS3	plus	hypothetical protein		11817776	protein-coding		YP_005220981.1	56	KPHS_p300330
NC_016839.1	16531	17463	pKPHS3	plus	hypothetical protein		11817777	protein-coding		YP_005220982.1	310	KPHS_p300340
NC_016839.1	17537	19000	pKPHS3	plus	ATPase		11817778	protein-coding		YP_005220983.1	487	KPHS_p300350
NC_016839.1	19004	19150	pKPHS3	plus	hypothetical protein		11817779	protein-coding		YP_005220984.1	48	KPHS_p300360
NC_016839.1	19156	19485	pKPHS3	plus	hypothetical protein		11817780	protein-coding		YP_005220985.1	109	KPHS_p300370
NC_016839.1	19442	20101	pKPHS3	minus	hypothetical protein		11817781	protein-coding		YP_005220986.1	219	KPHS_p300380
NC_016839.1	20119	20652	pKPHS3	plus	hypothetical protein		11817782	protein-coding		YP_005220987.1	177	KPHS_p300390
NC_016839.1	20633	21304	pKPHS3	plus	hypothetical protein		11817783	protein-coding		YP_005220988.1	223	KPHS_p300400
NC_016839.1	21316	21663	pKPHS3	plus	hypothetical protein		11817784	protein-coding		YP_005220989.1	115	KPHS_p300410
NC_016839.1	21660	22088	pKPHS3	plus	hypothetical protein		11817785	protein-coding		YP_005220990.1	142	KPHS_p300420
NC_016839.1	22081	22644	pKPHS3	plus	hypothetical protein		11817786	protein-coding		YP_005220991.1	187	KPHS_p300430
NC_016839.1	22656	23144	pKPHS3	plus	hypothetical protein		11817787	protein-coding		YP_005220992.1	162	KPHS_p300440
NC_016839.1	23098	23400	pKPHS3	plus	protein TraE		11817788	protein-coding		YP_005220993.1	100	KPHS_p300450
NC_016839.1	23411	24295	pKPHS3	plus	TraO		11817789	protein-coding		YP_005220994.1	294	KPHS_p300460
NC_016839.1	24295	25455	pKPHS3	plus	protein TraF		11817790	protein-coding		YP_005220995.1	386	KPHS_p300470
NC_016839.1	25497	26492	pKPHS3	plus	protein TraG		11817791	protein-coding		YP_005220996.1	331	KPHS_p300480
NC_016839.1	26492	27025	pKPHS3	plus	endonuclease		11817792	protein-coding		YP_005220997.1	177	KPHS_p300490
NC_016839.1	27199	27327	pKPHS3	minus	Fip		11817793	protein-coding		YP_005220998.1	42	KPHS_p300500
NC_016839.1	27753	27950	pKPHS3	plus	ArsR family transcriptional regulator		11817794	protein-coding		YP_005220999.1	65	KPHS_p300510
NC_016839.1	27997	28701	pKPHS3	plus	putative transposase		11817795	protein-coding		YP_005221000.1	234	KPHS_p300520
NC_016839.1	29006	29563	pKPHS3	plus	hypothetical protein		11817796	protein-coding		YP_005221001.1	185	KPHS_p300530
NC_016839.1	29746	30606	pKPHS3	plus	beta-lactamase		11817797	protein-coding		YP_005221002.1	286	KPHS_p300540
NC_016839.1	30776	31531	pKPHS3	plus	RmtB		11817798	protein-coding		YP_005221003.1	251	KPHS_p300550
NC_016839.1	31612	32160	pKPHS3	minus	putative Na(+)/H(+) antiporter		11817799	protein-coding		YP_005221004.1	182	KPHS_p300560
NC_016839.1	32196	32573	pKPHS3	plus	GroEL-like/integrase protein		11817800	protein-coding		YP_005221005.1	125	KPHS_p300570
NC_016839.1	32728	32886	pKPHS3	minus	hypothetical protein		11817801	protein-coding		YP_005221006.1	52	KPHS_p300590
NC_016839.1	32838	33491	pKPHS3	plus	ISCR15b transposase		11817802	protein-coding		YP_005221007.1	217	KPHS_p300580
NC_016839.1	33488	34333	pKPHS3	plus	transposase		11817803	protein-coding		YP_005221008.1	281	KPHS_p300600
NC_016839.1	34425	34904	pKPHS3	minus	putative LysR-type transcriptional regulator		11817804	protein-coding		YP_005221009.1	159	KPHS_p300620
NC_016839.1	34860	35138	pKPHS3	plus	hypothetical protein		11817805	protein-coding		YP_005221010.1	92	KPHS_p300610
NC_016839.1	35237	36412	pKPHS3	minus	tetracycline resistance protein		11817806	protein-coding		YP_005221011.1	391	KPHS_p300630
NC_016839.1	36516	37142	pKPHS3	plus	tetracycline repressor protein class G		11817807	protein-coding		YP_005221012.1	208	KPHS_p300640
NC_016839.1	37139	37321	pKPHS3	minus	hypothetical protein		11817808	protein-coding		YP_005221013.1	60	KPHS_p300650
NC_016839.1	37349	38563	pKPHS3	minus	putative chloramphenicol and florfenicol resistance protein (CmlA)		11817809	protein-coding		YP_005221014.1	404	KPHS_p300660
NC_016839.1	38780	39751	pKPHS3	minus	truncated dihydropteroate synthetase		11817810	protein-coding		YP_005221015.1	323	KPHS_p300670
NC_016839.1	39745	40092	pKPHS3	minus	Orf3/QacEdelta1 fusion protein		11817811	protein-coding		YP_005221016.1	115	KPHS_p300680
NC_016839.1	40256	41035	pKPHS3	minus	aminoglycoside adenylyltransferase		11817812	protein-coding		YP_005221017.1	259	KPHS_p300690
NC_016839.1	41093	41206	pKPHS3	plus	hypothetical protein		11817813	protein-coding		YP_005221018.1	37	KPHS_p300700
NC_016839.1	41220	41342	pKPHS3	minus	hypothetical protein		11817814	protein-coding		YP_005221019.1	40	KPHS_p300710
NC_016839.1	41494	41949	pKPHS3	minus	dihydrofolate reductase		11817815	protein-coding		YP_005221020.1	151	KPHS_p300720
NC_016839.1	42094	43107	pKPHS3	plus	class I integron integrase		11817816	protein-coding		YP_005221021.1	337	KPHS_p300730
NC_016839.1	43066	43245	pKPHS3	minus	putative transcriptional regulator		11817817	protein-coding		YP_005221022.1	59	KPHS_p300740
NC_016839.1	43382	44086	pKPHS3	minus	hypothetical protein		11817818	protein-coding		YP_005221023.1	234	KPHS_p300750
NC_016839.1	44077	44850	pKPHS3	plus	extended-spectrum beta-lactamase/aminoglycoside modifying enzyme fusion protein		11817819	protein-coding		YP_005221024.1	257	KPHS_p300760
NC_016839.1	44863	45405	pKPHS3	plus	hypothetical protein		11817820	protein-coding		YP_005221025.1	180	KPHS_p300770
NC_016839.1	45903	46076	pKPHS3	minus	hypothetical protein		11817821	protein-coding		YP_005221026.1	57	KPHS_p300780
NC_016839.1	46100	46327	pKPHS3	plus	hypothetical protein		11817822	protein-coding		YP_005221027.1	75	KPHS_p300790
