NC_000913.3	175107	176528		plus	chloride:H(+) antiporter ClcA	clcA	946715	protein-coding		NP_414697.1	473
NC_000913.3	176552	176617		plus	protein YadW	yadW	38094936	protein-coding		YP_009518738.1	21
NC_000913.3	176610	176954		plus	iron-sulfur cluster insertion protein ErpA	erpA	944857	protein-coding		NP_414698.1	114
NC_000913.3	177001	177624		minus	PF03458 family protein YadS	yadS	949062	protein-coding		NP_414699.1	207
NC_000913.3	177662	178462		minus	vitamin B12 ABC transporter periplasmic binding protein	btuF	947574	protein-coding		NP_414700.1	266
NC_000913.3	178455	179153		minus	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase	mtn	948542	protein-coding		NP_414701.1	232
NC_000913.3	179237	180754		plus	dGTP triphosphohydrolase	dgt	947177	protein-coding		NP_414702.1	505
NC_000913.3	180884	182308		plus	periplasmic serine endoprotease DegP	degP	947139	protein-coding		NP_414703.1	474
NC_000913.3	182463	183620		plus	DNA-binding transcriptional activator CdaR	cdaR	944860	protein-coding		NP_414704.4	385
NC_000913.3	183709	184095		minus	DUF3461 domain-containing protein YaeH	yaeH	947044	protein-coding		NP_414705.1	128
NC_000913.3	184257	185069		minus	phosphodiesterase YaeI	yaeI	945002	protein-coding		NP_414706.2	270
NC_000913.3	185123	185947		minus	tetrahydrodipicolinate succinylase	dapD	944862	protein-coding		NP_414708.1	274
NC_000913.3	185978	188650		minus	protein-PII uridylyltransferase/uridylyl-removing enzyme	glnD	944863	protein-coding		NP_414709.1	890
NC_000913.3	188712	189506		minus	methionine aminopeptidase	map	947882	protein-coding		NP_414710.1	264
NC_000913.3	189712	189847		plus	uncharacterized gene	tff	2847773	ncRNA			
NC_000913.3	189712	189847		plus	putative small RNA T44	tff	2847773	other			
NC_000913.3	189874	190599		plus	30S ribosomal subunit protein S2	rpsB	947874	protein-coding		NP_414711.1	241
NC_000913.3	190857	191708		plus	protein chain elongation factor EF-Ts	tsf	944866	protein-coding		NP_414712.1	283
NC_000913.3	191855	192580		plus	UMP kinase	pyrH	944989	protein-coding		NP_414713.1	241
NC_000913.3	192872	193429		plus	ribosome-recycling factor	frr	946122	protein-coding		NP_414714.1	185
NC_000913.3	193521	194717		plus	1-deoxy-D-xylulose 5-phosphate reductoisomerase	dxr	945019	protein-coding		NP_414715.1	398
NC_000913.3	194784	194844		plus	uncharacterized gene	ispZ	71004552	ncRNA			
NC_000913.3	194784	194844		plus	small regulatory RNA IspZ	ispZ	71004552	other			
NC_000913.3	194903	195664		plus	"ditrans,polycis-undecaprenyl-diphosphate synthase [(2E,6E)-farnesyl-diphosphate specific]"	ispU	944874	protein-coding		NP_414716.1	253
NC_000913.3	195677	196534		plus	CDP-diglyceride synthetase	cdsA	944876	protein-coding		NP_414717.2	285
NC_000913.3	196546	197898		plus	intramembrane zinc metalloprotease RseP	rseP	944871	protein-coding		NP_414718.1	450
NC_000913.3	197928	200360		plus	outer membrane protein assembly factor BamA	bamA	944870	protein-coding		NP_414719.1	810
NC_000913.3	200482	200967		plus	periplasmic chaperone Skp	skp	944861	protein-coding		NP_414720.1	161
NC_000913.3	200971	201996		plus	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase	lpxD	944882	protein-coding		NP_414721.1	341
NC_000913.3	202101	202556		plus	3-hydroxy-acyl-[acyl-carrier-protein] dehydratase	fabZ	944888	protein-coding		NP_414722.1	151
NC_000913.3	202560	203348		plus	acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	lpxA	944849	protein-coding		NP_414723.1	262
NC_000913.3	203348	204496		plus	lipid A disaccharide synthase	lpxB	944838	protein-coding		NP_414724.1	382
NC_000913.3	204493	205089		plus	RNase HII	rnhB	944852	protein-coding		NP_414725.1	198
NC_000913.3	205126	208608		plus	DNA polymerase III subunit alpha	dnaE	944877	protein-coding		NP_414726.1	1160
NC_000913.3	208621	209580		plus	acetyl-CoA carboxyltransferase subunit alpha	accA	944895	protein-coding		NP_414727.1	319
NC_000913.3	209679	211820		plus	lysine decarboxylase 2	ldcC	944887	protein-coding		NP_414728.1	713
NC_000913.3	211877	212266		plus	VOC domain-containing protein YaeR	yaeR	944875	protein-coding		NP_414729.4	129
NC_000913.3	212331	213629		plus	tRNA(Ile)-lysidine synthetase	tilS	944889	protein-coding		NP_414730.1	432
NC_000913.3	213678	213932		minus	modulator of Rho-dependent transcription termination	rof	944891	protein-coding		NP_414731.2	84
NC_000913.3	213925	214125		minus	PF06786 family protein YaeP	yaeP	1450233	protein-coding		YP_026160.1	66
NC_000913.3	214291	214836		plus	uncharacterized protein YaeQ	yaeQ	946809	protein-coding		NP_414732.1	181
NC_000913.3	214833	215255		plus	"peptidyl-tRNA hydrolase, ribosome rescue factor"	arfB	946046	protein-coding		NP_414733.1	140
NC_000913.3	215269	215979		plus	sensor lipoprotein NlpE	nlpE	946782	protein-coding		NP_414734.1	236
NC_000913.3	216179	217003		minus	peptidase C92 family protein YaeF	yaeF	944892	protein-coding		NP_414735.4	274
NC_000913.3	217057	218775		minus	proline--tRNA ligase	proS	949116	protein-coding		NP_414736.1	572
NC_000913.3	218887	219594		minus	tRNA m(6)t(6)A37 methyltransferase	trmO	949112	protein-coding		NP_414737.1	235
NC_000913.3	219591	219995		minus	sensor lipoprotein RcsF	rcsF	949113	protein-coding		NP_414738.1	134
NC_000913.3	220113	220928		minus	L-methionine/D-methionine ABC transporter membrane anchored binding protein	metQ	944893	protein-coding		NP_414739.1	271
NC_000913.3	220968	221621		minus	L-methionine/D-methionine ABC transporter membrane subunit	metI	944894	protein-coding		NP_414740.1	217
NC_000913.3	221614	222645		minus	L-methionine/D-methionine ABC transporter ATP binding subunit	metN	944896	protein-coding		NP_414741.1	343
NC_000913.3	222833	223408		plus	"D-glycero-beta-D-manno-heptose-1,7-bisphosphate 7-phosphatase"	gmhB	944879	protein-coding		NP_414742.1	191
NC_000913.3	223771	225312		plus	uncharacterized gene	rrsH	944897	rRNA			
NC_000913.3	223771	225312		plus	16S ribosomal RNA	rrsH	944897	other			
NC_000913.3	225381	225457		plus	uncharacterized gene	ileV	944884	tRNA			
NC_000913.3	225381	225457		plus	tRNA-Ile	ileV	944884	other			
NC_000913.3	225500	225575		plus	uncharacterized gene	alaV	944890	tRNA			
NC_000913.3	225500	225575		plus	tRNA-Ala	alaV	944890	other			
NC_000913.3	225759	228662		plus	uncharacterized gene	rrlH	944900	rRNA			
NC_000913.3	225759	228662		plus	23S ribosomal RNA	rrlH	944900	other			
NC_000913.3	228756	228875		plus	uncharacterized gene	rrfH	944898	rRNA			
NC_000913.3	228756	228875		plus	5S ribosomal RNA	rrfH	944898	other			
NC_000913.3	228928	229004		plus	uncharacterized gene	aspU	944880	tRNA			
NC_000913.3	228928	229004		plus	tRNA-Asp	aspU	944880	other			
NC_000913.3	229167	229970		plus	methylglyoxal reductase DkgB	dkgB	944901	protein-coding		NP_414743.1	267
NC_000913.3	229967	230881		minus	DNA-binding transcriptional regulator YafC	yafC	947507	protein-coding		NP_414744.1	304
NC_000913.3	231122	231922		plus	endonuclease/exonuclease/phosphatase domain-containing protein YafD	yafD	946286	protein-coding		NP_414745.1	266
NC_000913.3	231926	232549		plus	putative S-adenosylmethionine-dependent methyltransferase	yafE	946197	protein-coding		NP_414746.1	207
NC_000913.3	232597	233955		minus	membrane-bound lytic murein transglycosylase D	mltD	945694	protein-coding		NP_414747.1	452
NC_000913.3	234027	234782		minus	hydroxyacylglutathione hydrolase GloB	gloB	944902	protein-coding		NP_414748.1	251
NC_000913.3	234288	234320		plus	protein YkfO	ykfO	71004553	protein-coding		YP_010283908.1	10
NC_000913.3	234816	235538		plus	putative S-adenosyl-L-methionine-dependent methyltransferase	yafS	944903	protein-coding		NP_414749.2	240
NC_000913.3	235535	236002		minus	ribonuclease HI	rnhA	946955	protein-coding		NP_414750.1	155
NC_000913.3	236067	236798		plus	DNA polymerase III subunit epsilon	dnaQ	946441	protein-coding		NP_414751.1	243
NC_000913.3	236931	237007		plus	uncharacterized gene	aspV	947541	tRNA			
NC_000913.3	236931	237007		plus	tRNA-Asp	aspV	947541	other			
NC_000913.3	237335	238120		plus	lipoprotein YafT	yafT	949009	protein-coding		NP_414752.1	261
NC_000913.3	238257	238736		minus	uncharacterized protein YkfM	ykfM	5061498	protein-coding		YP_001165307.1	159
NC_000913.3	238746	239084		minus	uncharacterized gene	yafU	946644	pseudogene			
NC_000913.3	239190	239378		plus	uncharacterized gene	yafF	1450235	pseudogene			
NC_000913.3	239419	240189		minus	2-oxoglutaramate amidase	yafV	946585	protein-coding		NP_414754.1	256
NC_000913.3	240343	240816		plus	"periplasmic chaperone, inhibitor of vertebrate C-type lysozyme"	ivy	946530	protein-coding		NP_414755.1	157
NC_000913.3	240859	243303		minus	acyl-CoA dehydrogenase	fadE	949007	protein-coding		NP_414756.2	814
NC_000913.3	243543	244121		plus	D-sedoheptulose 7-phosphate isomerase	gmhA	949134	protein-coding		NP_414757.1	192
NC_000913.3	244327	245094		plus	putative glutamine amidotransferase YafJ	yafJ	944906	protein-coding		NP_414758.1	255
NC_000913.3	245065	245805		minus	peptidoglycan meso-diaminopimelic acid protein amidase A	dpaA	944910	protein-coding		NP_414759.1	246
NC_000913.3	245961	246239		minus	ribosome-dependent mRNA interferase toxin YafQ	yafQ	944911	protein-coding		NP_414760.1	92
